?x	?p	?y
<http://purl.obolibrary.org/obo/CHEBI_26167>	<http://purl.obolibrary.org/obo/chebi#is_tautomer_of>	<http://purl.obolibrary.org/obo/CHEBI_62031>
<http://purl.obolibrary.org/obo/CHEBI_33551>	<http://purl.obolibrary.org/obo/BFO_0000051>	<http://purl.obolibrary.org/obo/CHEBI_33249>
<http://purl.obolibrary.org/obo/CHEBI_21184>	<http://purl.obolibrary.org/obo/BFO_0000051>	<http://purl.obolibrary.org/obo/CHEBI_51070>
<http://purl.obolibrary.org/obo/CHEBI_16842>	<http://purl.obolibrary.org/obo/RO_0000087>	<http://purl.obolibrary.org/obo/CHEBI_50904>
<http://purl.obolibrary.org/obo/CHEBI_16842>	<http://purl.obolibrary.org/obo/RO_0000087>	<http://purl.obolibrary.org/obo/CHEBI_78298>
<http://purl.obolibrary.org/obo/CHEBI_33248>	<http://purl.obolibrary.org/obo/chebi#is_substituent_group_from>	<http://purl.obolibrary.org/obo/CHEBI_24632>
<http://purl.obolibrary.org/obo/CHEBI_26709>	<http://purl.obolibrary.org/obo/RO_0000087>	<http://purl.obolibrary.org/obo/CHEBI_25435>
<http://purl.obolibrary.org/obo/CHEBI_26078>	<http://purl.obolibrary.org/obo/RO_0000087>	<http://purl.obolibrary.org/obo/CHEBI_46787>
<http://purl.obolibrary.org/obo/CHEBI_35584>	<http://purl.obolibrary.org/obo/RO_0000087>	<http://purl.obolibrary.org/obo/CHEBI_78675>
<http://purl.obolibrary.org/obo/CHEBI_22025>	<http://purl.obolibrary.org/obo/RO_0000087>	<http://purl.obolibrary.org/obo/CHEBI_25435>
<http://purl.obolibrary.org/obo/CHEBI_21183>	<http://purl.obolibrary.org/obo/RO_0000087>	<http://purl.obolibrary.org/obo/CHEBI_24853>
<http://purl.obolibrary.org/obo/CHEBI_17295>	<http://purl.obolibrary.org/obo/RO_0000087>	<http://purl.obolibrary.org/obo/CHEBI_76967>
<http://purl.obolibrary.org/obo/CHEBI_35588>	<http://purl.obolibrary.org/obo/chebi#is_tautomer_of>	<http://purl.obolibrary.org/obo/CHEBI_35586>
<http://purl.obolibrary.org/obo/CHEBI_10432>	<http://purl.obolibrary.org/obo/RO_0000087>	<http://purl.obolibrary.org/obo/CHEBI_50902>
<http://purl.obolibrary.org/obo/CHEBI_84144>	<http://purl.obolibrary.org/obo/chebi#has_functional_parent>	<http://purl.obolibrary.org/obo/CHEBI_17295>
<http://purl.obolibrary.org/obo/CHEBI_28230>	<http://purl.obolibrary.org/obo/RO_0000087>	<http://purl.obolibrary.org/obo/CHEBI_35610>
<http://purl.obolibrary.org/obo/CHEBI_27561>	<http://purl.obolibrary.org/obo/RO_0000087>	<http://purl.obolibrary.org/obo/CHEBI_50904>
<http://purl.obolibrary.org/obo/CHEBI_17883>	<http://purl.obolibrary.org/obo/chebi#is_conjugate_base_of>	<http://purl.obolibrary.org/obo/CHEBI_50315>
<http://purl.obolibrary.org/obo/CHEBI_25384>	<http://purl.obolibrary.org/obo/chebi#is_conjugate_acid_of>	<http://purl.obolibrary.org/obo/CHEBI_35757>
<http://purl.obolibrary.org/obo/CHEBI_23994>	<http://purl.obolibrary.org/obo/RO_0000087>	<http://purl.obolibrary.org/obo/CHEBI_22333>
<http://purl.obolibrary.org/obo/CHEBI_24315>	<http://purl.obolibrary.org/obo/chebi#has_functional_parent>	<http://purl.obolibrary.org/obo/CHEBI_18237>
<http://purl.obolibrary.org/obo/CHEBI_27899>	<http://purl.obolibrary.org/obo/RO_0000087>	<http://purl.obolibrary.org/obo/CHEBI_35610>
<http://purl.obolibrary.org/obo/CHEBI_28876>	<http://purl.obolibrary.org/obo/RO_0000087>	<http://purl.obolibrary.org/obo/CHEBI_35610>
